고유 식별자,조례명,관할 지자체명,조문 계층 경로,동일 조문 계층 경로 내 청크 순서,실제 본문 내용 (조문 텍스트),조문 제목 (있을 경우),상위 조문번호,근거법령명,제·개정·시행일자,조례 분야,원문 페이지 URL,비고
SAHA-PARK-76-16-03,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제16조의2(위탁수수료 지급 등)-3항,1,"구청장은 위탁관리단체가 다음 각 호의 어느 하나에 해당할 경우 계약을 해지 또는 계약기간 단축 등 필요한 조치를 할 수 있다.
  1. 위탁수수료 공익사업 사용내역이 위탁수수료의 30퍼센트 미만인 경우
  2. 위탁수수료를 사용용도 외 부적절하게 사용한 경우
[본조신설  2022. 12. 23.]",,제16조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=046&menuNm=main,위탁·관리
SAHA-PARK-76-17-01,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제17조-1항,1,(감독 및 지원 등)  구청장은 주차장을 수시로 점검하여 운영전반에 대하여 지원 등 필요한 조치를 강구하여야 한다.,,제17조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=045&menuNm=main,
SAHA-PARK-76-17-02,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제17조-2항,1,동장은 주차장 관리운영에 따른 중요사항 발생 시 수시로 구청장에게 보고하여야 한다.,,제17조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=044&menuNm=main,위탁·관리
SAHA-PARK-76-18-01,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제18조-1항,1,구청장(동장)은 운영하는 모든 주차장을 관리프로그램에 입력하여 전산 관리하여야 한다.,관리 프로그램 및 홈페이지 운영,제18조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=043&menuNm=main,위탁·관리
SAHA-PARK-76-18-02,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제18조-2항,1,구청장(동장)은 홈페이지에 수시로 접속하여 관할 지역의 주차장 설치ㆍ폐지 신청 및 그 밖에 문의 사항에 대한 답변을 작성하여 그 내용을 게시하여야 한다.,관리 프로그램 및 홈페이지 운영,제18조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=042&menuNm=main,행정·시설 기준
SAHA-PARK-76-19,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제19조,1,이 규정에 정한 것을 제외하고는 「부산광역시 사하구 주차장 설치 및 관리 조례」및 같은 조례 시행규칙을 준용한다.,기타,,부산광역시 사하구 주차장 설치 및 관리 조례,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=041&menuNm=main,행정·시설 기준
SAHA-PARK-76-01,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제1조,1,본 지침은 부산광역시 사하구 주차장 설치 및 관리 조례(이하 “조례”라 한다)에 따라 설치된 주거지전용주차장ㆍ근무지전용주차장ㆍ소규모상가전용주차장의 운영에 필요한 사항을 규정함을 목적으로 한다.,목적,,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=040&menuNm=main,총칙·목적
SAHA-PARK-76-01,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제1조,1,이 규정은 2018년 10월 1일부터 시행한다.,시행일,,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=039&menuNm=main,
SAHA-PARK-76-20,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제20조,1,"동 행정복지센터에서 비치ㆍ관리하여야 관련 문서의 보존연한은 다음 각 호와 같다.
  1. 평가항목 및 가산점수(안)(별표 1): 2년
  2. 주거지ㆍ근무지전용주차권(별표 2): 2년
  3. 주거지ㆍ근무지ㆍ소규모상가 전용주차장 주차단위구획 배정신청서(별지 제1호서식): 2년
  4. 주거지ㆍ근무지ㆍ소규모상가 전용주차장 주차단위구획 지정대장(별지 제2호서식): 2년
  5. 주거지ㆍ근무지ㆍ소규모상가 전용주차장 주차단위구획 배정취소 및 주차요금 환불 신청서(별지 제3호서식): 5년
  6. 대기자명부(별지 제4호서식): 2년
  7. 주거지ㆍ근무지ㆍ소규모상가 전용주차장 주차구획 배정취소 예고문(별지 제5호서식): 2년
  8. 순찰근무일지(별지 제6호서식): 1년
  9. 부정주차보상(인근주차장 이용요금)신청서(별지 제7호서식): 2년

제3장 근무지전용주차장",비치서식 등,,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=038&menuNm=main,위탁·관리
SAHA-PARK-76-21,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제21조,1,"근무지주차장의 설치ㆍ폐지, 접수ㆍ배정, 주차요금의 징수 등 관리에 관해서는 제4조부터 제20조까지의 규정을 준용한다.",근무지주차장 설치 등,,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=037&menuNm=main,행정·시설 기준
SAHA-PARK-76-22-01,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제22조-1항,1,"근무지주차장 위탁관리단체는 신청자 접수, 주차단위구획 배정, 배정취소 및 대기자 관리 등을 자율적으로 시행하되, 배정결과는 구청에 통보한다.",근무지주차장 위탁관리,제22조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=036&menuNm=main,위탁·관리
SAHA-PARK-76-22-02,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제22조-2항,1,근무지주차장 위탁관리단체는 신청자로부터 주차요금을 징수하여 구청장에게 인계한다. 이 경우 구청장이 정한 위탁수수료를 위탁관리단체에 지급할 수 있다.,근무지주차장 위탁관리,제22조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=035&menuNm=main,요금·징수/감면
SAHA-PARK-76-22-03,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제22조-3항,1,"근무지주차장 위탁관리단체 신청자에게 주차요금을 환불하여야 하는 경우 그 금액을 구청장으로부터 받은 위탁수수료에서 전부 지급하고, 그 금액 중 구청이 지급하여야 할 금액은 차기 위탁수수료 구청장 인계 시 정산한다.

제4장 소규모상가전용주차장",근무지주차장 위탁관리,제22조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=034&menuNm=main,요금·징수/감면
SAHA-PARK-76-23,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제23조,1,"상가주차장의 설치ㆍ폐지, 접수ㆍ배정, 주차요금의 징수 등 관리에 관해서는 제4조부터 제20조까지의 규정을 준용한다.",상가주차장 설치 등,,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=033&menuNm=main,행정·시설 기준
SAHA-PARK-76-24-01,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제24조-1항,1,"조례 제13조의5제5항 후단에 따른 상인회 등에서 우선 위탁관리할 경우에는 그 상인회 등에서 신청자 접수, 주차단위구획 배정, 배정취소 및 대기자 관리 등을 자율적으로 시행하되, 배정결과는 구청에 통보한다.",상가주차장 위탁관리,제24조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=032&menuNm=main,위탁·관리
SAHA-PARK-76-24-02,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제24조-2항,1,제1항의 상인회 등은 신청자로부터 주차요금을 징수하여 구청장에게 인계한다. 이 경우 구청장이 정한 위탁수수료를 위탁관리단체에 지급할 수 있다.,상가주차장 위탁관리,제24조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=031&menuNm=main,요금·징수/감면
SAHA-PARK-76-24-03,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제24조-3항,1,"제1항의 상인회 등은 신청자에게 주차요금을 환불하여야 하는 경우 그 금액을 구청장으로부터 받은 위탁수수료에서 전부 지급하고, 그 금액 중 구청이 지급하여야 할 금액은 차기 위탁수수료 구청장 인계 시 정산한다.",상가주차장 위탁관리,제24조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=030&menuNm=main,요금·징수/감면
SAHA-PARK-76-25,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제25조,1,상가주차장은 조례 제13조의5제2항에 따라 주차장을 배정받은 상가주차장 영업주의 영업시간 내에 한정하여 영업목적으로 사용할 수 있다.,특례,,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=029&menuNm=main,총칙·목적
SAHA-PARK-76-02,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제2조,1,"이 지침에서 사용하는 용어의 뜻은 다음과 같다.
  1. “주거지전용주차장”(이하 “주거지주차장”이라 한다)이란 지역주민에게 주차공간을 제공하기 위하여 주택가 이면도로에 설치한 주거지전용주차구획과 주택가 소규모 노외 공동 주차장을 말한다.
  2. “근무지전용주차장”(이하 “근무지주차장”이라 한다)이란 근무지의 근로자에게 주차공간을 제공하기 위하여 산업단지 등의 근무지 이면도로에 설치한 근무지전용주차구획을 말한다.
  3. “소규모상가전용주차장”(이하 “상가주차장”이라 한다)이란 영세 상인의 경제 활성화를 위해 소규모 상가의 영업주에게 영업용 주차공간을 제공하고자 소규모 상가 인접 도로에 설치한 소규모상가전용 주차구획을 말한다.
  4. “주차단위구획”이란 자동차 1대를 주차할 수 있는 주차면을 말한다.
  5. “주차구획”이란 하나 이상의 주차단위구획으로 이루어진 구획 전체를 말한다.
  6. “부정주차”란 주차구획 안 또는 주차장을 이용하기 위한 통로에 주거지주차장ㆍ근무지주차장의 주차단위구획을 배정받지 않고 주차하거나 배정취소 후 주차 및 배정기간 종료 후 주차하는 것을 말하고, 상가주차장의 경우 배정받은 영업주의 영업시간 내에 영업주의 영업과 관계없이 주차하는 것을 말한다.
  7. “배정취소”란 주차장 주차요금 체납, 건물신축, 공사, 그 밖의 사유로 주차단위구획 배정을 배정기간 중 취소하는 것을 말한다.
  8. “배정기간 종료”란 기존 사용자에 대하여 배정기간을 연장하지 않고 배정을 종료하는 것을 말한다.
  9. “주차장사용자”란 주차장의 주차단위구획을 배정받아 사용하고 있는 자와 배정받은 상가주차장 영업주의 고객 등 이해관계자를 말한다.
  10. “정기배정”이란 일정한 기간을 배정주기로 정하고 그 주기가 시작하기 전에 신청자를 받아 심사, 추첨 등의 절차를 거쳐 배정주기가 끝날 때까지 주차장을 배정하는 것을 말한다.
  11. “수시배정”이란 주차면 추가설치, 사용자의 이사나 사용권 포기 등으로 사용자 지정이 필요한 주차장이 생긴 경우 대기자명부 또는 추첨에 의해 배정하는 것을 말한다.
  12. “관리프로그램”이라 함은 주차장을 전산관리하기 위하여 부산광역시에서 보급한 프로그램을 말한다.
  13. “홈페이지”라 함은 구민들이 인터넷으로 주차장의 사용신청, 배정확인, 요금결재 등을 할 수 있도록 운영하는 “부산광역시 주거지 전용 주차 안내 홈페이지”를 말한다.",정의,,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=028&menuNm=main,용어 정의
SAHA-PARK-76-03-07,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제3조-7항,1,부산광역시 사하구 주거지전용주차장 운영지침 일부를 다음과 같이 개정한다.,다른 규정의 개정,제3조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=027&menuNm=main,용어 정의
SAHA-PARK-76-03,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제3조,1,"부산광역시 사하구청장(이하 “구청장”이라 한다) 및 부산광역시 사하구 동장(이하 “동장”이라 한다), 위탁관리단체의 주차장 소관업무는 다음 각 호에 따른다.",업무소관,제2조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=026&menuNm=main,
SAHA-PARK-76-03-가,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제3조- 구청장-가목,1,"주차단위구획 설치ㆍ폐지, 현황관리",업무소관,제3조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=025&menuNm=main,행정·시설 기준
SAHA-PARK-76-03-가,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제3조-동장-가목,6,"신청자 접수, 주차단위구획 배정 및 배정취소, 대기자관리",업무소관,제3조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=024&menuNm=main,위탁·관리
SAHA-PARK-76-03-가,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제3조-위탁관리단체-가목,14,주차요금 납부 독려,업무소관,제3조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=023&menuNm=main,요금·징수/감면
SAHA-PARK-76-03-나,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제3조- 구청장-나목,2,주차장 위ㆍ수탁관리 계약 체결 및 위탁관리단체 지도ㆍ감독,업무소관,제3조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=022&menuNm=main,위탁·관리
SAHA-PARK-76-03-나,부산광역시 사하구 주거지전용주차장 등 운영지침,부산광역시 사하구,제3조-동장-나목,7,"주차요금 고지서 발급, 체납관리, 주거지전용주차권ㆍ근무지전용주차권 교부",업무소관,제3조,,2024-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308005&histNo=021&menuNm=main,요금·징수/감면
